0,1
13.345442558719983,-13.702474197612581
13.579118569713968,-12.355853364804112
23.353354386487887,-2.5931934727624815
13.380420757286245,-12.335772609773
14.163189457176285,-15.240922159619466
16.10773649907884,21.555887120607476
14.200492354137504,-13.8149571046114
14.037336690306146,-12.402878601051686
14.524739022092787,-12.678647706423515
12.523347051627834,-11.959671077331388
23.86764954414159,-2.407137103180707
13.100765718722212,-13.608188500821054
16.90899102123671,22.386144022179163
16.195974610913137,21.944804181306388
13.450434737070156,-13.758192331992653
14.816342375261769,-14.043463173031432
16.742220139283745,22.223621211797596
16.737086749949803,24.793414049980004
14.136793135553592,-13.839690130126295
14.309522588518421,-13.160419308235403
14.455617338840868,-14.782525331069154
23.775875950626983,-2.7561587066820312
15.839298254352755,24.5031884160812
15.683692659351902,22.572303174294554
23.477465181447926,-2.2819454867528774
13.664719875398209,-13.724794912870712
13.646335708766788,-11.597154442779807
15.59618335895065,22.362574404102823
13.332828211224927,-14.889187321701082
15.502025215187533,22.549674947531244
15.475666609047385,21.918681294839203
13.198928505722904,-13.126283634095106
14.129245944399328,-13.597004553997197
17.03925095350807,21.780931850012973
14.228730811447672,-10.473099891966978
14.279113278387733,-13.463595750894173
16.465948884388244,22.67397788992062
13.011985219039936,-12.678899653216215
14.165592096407241,-14.193370456326518
13.680852557424753,-12.945457155638016
14.826691724606718,-12.377665954642021
24.26458474408844,-2.0445637235904424
13.663034348989115,-11.529272731765374
23.64004115647174,-1.3784390462455116
12.354139837417879,-12.112187917883706
13.739975739897442,-13.649226943947196
13.659633968806826,-13.641101507601041
13.247179181740863,-14.167528351987762
13.235285870623985,-14.207463044634716
16.459879703322844,24.391458572913688
13.9930637435711,-11.978711271610875
15.865346684237759,24.601304558550627
14.014582693965565,-14.034418068789538
12.538208914325919,-14.183373514076935
14.83025205849678,-11.917243074417337
13.941726860567051,-16.37072557439894
12.612225534229704,-13.044969927504258
14.920200544896138,-14.586466981008334
13.616000149188508,-13.865397368870202
13.287220461265626,-12.47101783744874
16.499987685481685,22.07254016125337
15.62279314309073,22.564439912566932
14.669119666218782,22.72307930656428
16.838182549291098,21.13277013435429
13.974232824835898,-10.112402843920828
13.518905578262908,-13.796858980367034
13.196207981450204,-11.455951616746011
24.001828318310544,-3.056376910668974
13.985749574960138,-11.85569885180425
15.809437473525886,22.10911975052989
16.37376127618808,22.34193482148366
14.864587422808745,-15.384090146807416
14.4212582631487,-12.83201892356279
13.502516809487801,-12.714101912509175
16.97991920243853,23.293919363795602
15.10958978174772,-12.42134678534193
16.265020436650275,22.951374901655875
14.552101956422648,-14.644993225305672
16.432941736134666,23.4789663536433
13.844847857179534,-12.332422994932589
16.564744014516947,24.575439085958795
16.713254426530874,21.96216885676973
14.333039309987154,-10.247768467440851
15.85808637011367,22.32672888923111
12.737755140849671,-13.51232732136667
13.783472595880799,-12.78993802465537
13.350296749930507,-12.981161298353129
14.202331557958182,-13.588685083654639
13.722422418271789,-12.127574285452981
22.79792747721454,-2.4614587059013764
13.347081614146097,-12.102107339301485
14.83033472584262,-10.301629843192249
16.322359150409866,23.676430521128466
15.357748408840271,23.80349301733795
15.920444407662277,26.628904022848634
15.179849325035066,-13.237251176884326
23.40929957964954,-1.2767662674507694
16.028953445185007,21.982156932941642
14.202557256878235,-11.831657190694767
24.011171106524184,-2.6053069761310788
